;Дракула;Dracula Untold
;Древние;The Originals
;Дрожь земли;Tremors
;Другой мир 2: Эволюция;Underworld: Evolution
;Другой мир: Войны крови;Underworld: Blood Wars
;Другой мир: Восстание ликанов;Underworld: Rise of the Lycans
;Другой мир: Пробуждение;Underworld Awakening
;Другой мир;Underworld
;Дурдом на колесах;RV
;Дух времени: Приложение;Zeitgeist: Addendum
;Дух времени;Zeitgeist
;Дэдпул 3;Deadpool 3
;Дэдшот;Deadshot
;Дюна;Dune
;Евангелион: Смерть и перерождение;Shinseiki Evangelion Gekijoban: Shi to Shinsei
;Евангелион;Shin Seiki Evangerion
;Ешь, молись, люби;Eat Pray Love
;Железный кулак;Iron Fist
;Железный человек и Капитан Америка: Союз героев;Iron Man and Captain America: Heroes United
;Железный человек и Халк: Союз героев;Iron Man & Hulk: Heroes United
;Железный Человек: Восстание Техновора;Iron Man: Rise of Technovore
;Железный человек: Приключения в броне;Iron Man: Armored Adventures
;Железный человек: Экстремис;Iron Man: Extremis
;Железный человек;Iron Man
;Жена путешественника во времени;The Time Traveler's Wife
;Женщина-паук;Spider-Woman
;Живое;Life
;Зайцев + 1;
;Заклинательница акул;Dark Tide
;Закон ночи;Live by Night
;Запретная планета;Forbidden Planet
;Запрещенный прием;Sucker Punch
;Зачарованная;Enchanted
;Зачарованная 2;Disenchanted
;Зачарованные;Charmed
;Защитники;The Defenders
;Звездные войны: Войны клонов;Star Wars: The Clone Wars
;Звездные войны: Войны клонов;Star Wars: The Clone Wars
;Звездный десант;Starship Troopers
;Звёздные войны: Повстанцы;Star Wars: Rebels
;Звёздные войны: Последние джедаи;Star Wars: Episode VIII - The Last Jedi
;Звёздные войны: Пробуждение силы;Star Wars: Episode VII - The Force Awakens
;Звёздные войны: Скайуокер. Восход;Star Wars: Episode IX - The Rise of Skywalker
;Звёздные войны: Эпизод 1 – Скрытая угроза;Star Wars: Episode I - The Phantom Menace
;Звёздные войны: Эпизод 2 – Атака клонов;Star Wars: Episode II - Attack of the Clones
;Звёздные войны: Эпизод 3 – Месть Ситхов;Star Wars: Episode III - Revenge of the Sith
;Зеленый Фонарь;Green Lantern
;Земля будущего;Tomorrowland
;Земля;Earth
;Земля;Terra
;Земляне;Earthlings
;Знамение;Knowing
;Золотой компас;The Golden Compass
;Зомби по имени Шон;Shaun of the Dead
;Иван Царевич и Серый Волк;
;Иван Царевич и Серый Волк 2;
;Иван Царевич и Серый Волк 3;
;Игрушки;Toys
;Идеальный голос 2;Pitch Perfect 2
;Идеальный голос 3;Pitch Perfect 3
;Идентификация Борна;The Bourne Identity
;Из ада;From Hell
;Из Парижа с любовью;From Paris with Love
;Из пекла;Out of the Furnace
;Избави нас от лукавого;Deliver Us from Evil
;Извратная маска 2;HK: Hentai Kamen - Abnormal Crisis
;Изгой-один: Звёздные войны. Истории;Rogue One
;Индиана Джонс: В поисках утраченного ковчега;Raiders of the Lost Ark
;Интерстеллар;Interstellar
;Инуяся: Последняя глава;InuYasha: Kanketsu-hen
;Инуяся;Inuyasha
;Инферно;Inferno
;Иные;Freaks
;Искусственный разум;Artificial Intelligence: AI
;Исход: Цари и боги;Exodus: Gods and Kings
;Исходный код 2;Source Code 2
;Исчезновение на 7-й улице;Vanishing on 7th Street
;К-9 и Компания: Лучший друг девушки;K-9 and Company: A Girl's Best Friend
;К-9;K9
;Кавказская пленница!;
;Казанова;Casanova
;Как приручить дракона 3;How to Train Your Dragon: The Hidden World
;Капитан Америка 2: Слишком скорая смерть;Captain America II: Death Too Soon
;Капитан Америка;Captain America
;Капитан Америка;Captain America
;Капитан Марвел;Captain Marvel
;Каратель: Грязная стирка;The Punisher: Dirty Laundry
;Каратель: Территория войны;Punisher: War Zone
;Каратель;The Punisher
;Каратель;The Punisher
;Каратель;The Punisher
;Каратэ-пацан;The Karate Kid
;Каратэ-пацан 2;The Karate Kid 2
;Кейт и Лео;Kate & Leopold
;Киберлюди;Cybermen
;Киборг;Cyborg
;Клерки: Потерянная сцена;Clerks: The Lost Scene
;Клерки;Clerks.
;Клерки 2;Clerks II
;Клерки 3;Clerks III
;Клетка для пташек;The Birdcage
;Клик: С пультом по жизни;Click
;Клиника: Интерны;Scrubs: Interns
;Клиника;Scrubs
;Клуб «Завтрак»;The Breakfast Club
;Книга Илая;The Book of Eli
;Князь провидения;The Prince of Providence
;Князь тьмы с задней парты;Ichiban ushiro no daimaou
;Код Гиас: Восставший Лелуш R2;Kodo giasu: Hangyaku no rurushu R2
;Код Гиас: Восставший Лелуш;K?do giasu: Hangyaku no rur?shu
;Код Да Винчи;The Da Vinci Code
;Команда «Мстители»;Avengers Assemble
;Конан;Conan
;Конец Евангелиона;Shinseiki Evangelion Gekijoban: Air/Magokoro wo, kimi ni
;Константин;Constantine
;Константин 2;Constantine 2
;Короли Догтауна;Lords of Dogtown
;Король говорит!;The King's Speech
;Король Лев;The Lion King
;Корона грешника;Giruti Kuraun
;Короткометражка Marvel: Агент Картер;Marvel One-Shot: Agent Carter
;Короткометражка Marvel: Да здравствует король;Marvel One-Shot: All Hail the King
;Короткометражка Marvel: Образец 47;Marvel One-Shot: Item 47
;Корпус Зеленых Фонарей;Green Lantern Corps
;Космический спецназ Гарфилда;Garfield's Pet Force
;Кот в сапогах;Puss in Boots
;Кошки;Cats
;Кояанискатси;Koyaanisqatsi
;Крадущийся тигр, затаившийся дракон;Wo hu cang long
;Красная Шапочка;Red Riding Hood
;Красота по-американски;American Beauty
;Кредо убийцы;Assassin's Creed
;Кровавая месть;In the Blood
;Куда приводят мечты;What Dreams May Come
;Кунг-Фу Панда: Загадки свитка;Kung Fu Panda: Secrets of the Scroll
;Кунг-фу Панда: Удивительные легенды;Kung Fu Panda: Legends of Awesomeness
;Кунг-фу Панда 2;Kung Fu Panda 2
;Кунг-фу Панда 3;Kung Fu Panda 3
;Кухня. Последняя битва;
;Кухня;Whites
;Кэнди;Candy
;Лабиринт Фавна;El laberinto del fauno
;Лапы;Paws
;Легенда об Искателе;Legend of the Seeker
;Легок на помине;
;Леди и Бродяга;Lady and the Tramp
;Ледниковый период 4: Континентальный дрейф;Ice Age: Continental Drift
;Ледниковый период: Столкновение неизбежно;Ice Age: Collision Course
;Леон;Leon
;Лесная братва;Over the Hedge
;Леший;Man-Thing
;Лжец, лжец;Liar Liar
;Лига справедливости: Гибель;Justice League: Doom
;Лига справедливости: Часть 2;Justice League Part Two
;Лига справедливости;Justice League
;Лицензия на брак;License to Wed
;Лицо любви;The Face of Love
;Лобо;Lobo
;Ловец снов;Dreamcatcher
;Лови волну 2;Surf's Up 2: WaveMania
;Логан;Logan
;Локи;Loki
;Люди в черном: Интернэшнл;Men in Black International
;Люди Икс: Тёмный Феникс;Dark Phoenix
;Люк Кейдж;Luke Cage
;Люси;Lucy
;Люцифер;Lucifer
;Мадагаскар 4;Madagascar 4
;Малефисента: Владычица тьмы;Maleficent: Mistress of Evil
;Малефисента;Maleficent
;Мальчишник 2: Из Вегаса в Бангкок;The Hangover Part II
;Мальчишник в Вегасе;The Hangover
;Мальчишник: Часть III;The Hangover Part III
;Мандалорец;The Mandalorian
;Манифесто;Manifesto
;Мантикора;
;Мачете убивает;Machete Kills
;Мачете;Machete
;Машина времени;The Time Machine
;Машина, которая сделала нас;The Machine That Made Us
;Мгла;The Mist
;Меня там нет;I'm Not There
;Меняющие реальность;The Adjustment Bureau
;Мертвец;Dead Man
;Месть пушистых;Furry Vengeance
;Метрополис;Metropolis
;Миллион способов потерять голову;A Million Ways to Die in the West
;Мир Юрского периода 3;Jurassic World 3
;Мирный воин;Peaceful Warrior
;Миссис Даутфайр;Mrs. Doubtfire
;Миссия «Серенити»;Serenity
;Моана;Moana
;Мой любимый марсианин;My Favorite Martian
;Молодость Геракла;Young Hercules
;Монстры за работой;Monsters at Work
;Морган;Morgan
;Моя няня – вампир;My Babysitter's a Vampire
;Мстители, общий сбор!;Avengers Assemble!
;Мстители: Величайшие герои Земли;The Avengers: Earth's Mightiest Heroes
;Мстители: Война бесконечности;Avengers: Infinity War
;Мстители: Всегда вместе;Avengers
;Мстители: Дисковые войны;Marvel Disk Wars: The Avengers
;Мстители: Финал;Avengers: Endgame
;Мститель;The Spirit
;Муви 43;Movie 43
;Мулан;Hua Mulan
;Мулан;Mulan
;Мулан 2;Mulan II
;Мумия;The Mummy
;Мусор;Trashed
;Мы – монстры;Happy Family
;На пятьдесят оттенков темнее;Fifty Shades Darker
;Навстречу вечности;Into Eternity: A Film for the Future
;Навстречу шторму;Into the Storm
;Найтвинг;Nightwing
;Напролом;Lockout
;Наруто 2: Великая битва;Gekij?-ban Naruto: Daigekitotsu! Maboroshi no chitei iseki dattebayo!
;Наруто 3: Грандиозный переполох;Gekij?-ban Naruto: Daik?fun! Mikazukijima no animaru panikku dattebayo!
;Наруто 7: Потерянная башня;Gekijouban Naruto Shippuuden: Za rosuto taw?
;Наруто 8: Кровавая тюрьма;Gekijouban Naruto: Buraddo purizun
;Наруто 9: Путь ниндзя;Road to Ninja: Naruto the Movie
;Наруто: Ниндзя в стране снега;Gekij?-ban Naruto: Daikatsugeki! Yukihime ninp?ch? dattebayo!!
;Наруто: Последний фильм;The Last: Naruto the Movie
;Наруто: Спортивный фестиваль Конохи;Gekij?-ban Naruto: Konoha no mori no daiund?kai
;Наруто: Ураганные хроники;Naruto: Shipp?den
;Наруто;Naruto
;Наруто 4;Gekij?-ban Naruto shipp?den
;Наруто 5;Gekij? ban Naruto: Shipp?den - Kizuna
;Наруто 6;Gekij?-ban Naruto Shipp?den: Hi no ishi wo tsugu mono
;Настоящий Гарфилд;Garfield Gets Real
;Настоящий Человек-паук;Spider-Man
;Начало;Inception
;Невероятные приключения Билла и Теда;Bill & Ted's Excellent Adventure
;Невероятный Халк: Возвращение;The Incredible Hulk Returns
;Невероятный Халк: Испытание;The Trial of the Incredible Hulk
;Невероятный Халк;The Incredible Hulk
;Невероятный Халк;The Incredible Hulk
;Невероятный Халк;The Incredible Hulk
;Невидимка;Hollow Man
;Неизведанное: Удача Дрейка;Uncharted
;Непобедимый Спайдермен;Spider-Man Unlimited
;Неполадки;The Krazees
;Неприличное везение;Outrageous Fortune
;Несносные боссы;Horrible Bosses
;Неудержимые;The Expendables
;Неудержимые 2;The Expendables 2
;Неудержимые 3;The Expendables 3
;Неудобная правда;An Inconvenient Truth
;Нечто;The Thing
;Но... серьезно;But... Seriously
;Новейший завет;Le tout nouveau testament
;Новые Мстители: Герои завтрашнего дня;Next Avengers: Heroes of Tomorrow
;Новые мутанты;The New Mutants
;Новые приключения Билла и Теда;Bill & Ted's Bogus Journey
;Новые приключения Золушки;Happily N'Ever After
;Новый Человек-паук;Spider-Man: The New Animated Series
;Ночной слушатель;The Night Listener
;Ночные стражи;
;Ночь в музее: Секрет гробницы;Night at the Museum: Secret of the Tomb
;Ноэлль;Noelle
;О лесах и людях;Des Forets et des Hommes
;О, какая милая чайная вечеринка!;Oh, What a Lovely Tea Party
;Обезглавить Гидру;Nick Fury: Agent of Shield
;Обитаемый остров;
;Обитель зла 4: Жизнь после смерти 3D;Resident Evil: Afterlife
;Обитель зла: Возмездие;Resident Evil: Retribution
;Обитель зла: Последняя глава;Resident Evil: The Final Chapter
;Области тьмы;Limitless
;Обливион;Oblivion
;Одержимость вуду;Voodoo Possession
;Одиннадцатый час;The 11th Hour
;Одинокий рейнджер;The Lone Ranger
;Одна миллиардная доля;Parts Per Billion
;Однажды в сказке;Once Upon a Time
;Одноклассники;Grown Ups
;Одноклассники 2;Grown Ups 2
;Оз: Возвращение в Изумрудный Город;Legends of Oz: Dorothy's Return
;Океаны;Oc?ans
;Окончательный монтаж – дамы и господа!;Final Cut: H?lgyeim ?s uraim
;Окончательный монтаж;The Final Cut
;Окча;Okja
;Олаф и холодное приключение;Olaf's Frozen Adventure
;Оператор реальности;
;Оправданное зло;Necessary Evil
;Особь: Пробуждение;Species: The Awakening
;Особь;Species
;Особь 2;Species II
;Особь 3;Species III
;Оставленные;Left Behind
;Осторожно, модерн! 2004;
;Осторожно, модерн!;
;Осторожно, модерн! 2;
;Остров лемуров: Мадагаскар;Island of Lemurs: Madagascar
;Остров цветов;Ilha das Flores
;От заката до рассвета 2: Кровавые деньги из Техаса;From Dusk Till Dawn 2: Texas Blood Money
;От заката до рассвета 3: Дочь палача;From Dusk Till Dawn 3: The Hangman's Daughter
;От заката до рассвета;From Dusk Till Dawn
;Отбросы;Misfits
;Отряд самоубийц;Suicide Squad
;Отряд самоубийц 2;The Suicide Squad
;Отряд супергероев;The Super Hero Squad Show
;Отступники;The Departed
;Охота на слонов;Hunting Elephants
;Охотники за привидениями;Ghostbusters
;Охотники за привидениями 2;Ghostbusters II
;Охотники на ведьм;Hansel & Gretel: Witch Hunters
;Очень голодные игры;The Starving Games
;Очень паранормальное кино;Paranormal Whacktivity
;Очень страшное кино;Scary Movie
;Очень страшное кино 2;Scary Movie 2
;Очень страшное кино 3;Scary Movie 3
;Очень страшное кино 4;Scary Movie 4
;Очень страшное кино 5;Scary Movie 5
;Пальцы веером;Two Hands
;Паразит: Учение о жизни;Kiseiju: Sei no kakuritsu
;Парень из пузыря;Bubble Boy
;Пароль «Рыба-меч»;Swordfish
;Парфюмер: История одного убийцы;Perfume: The Story of a Murderer
;Патриот;The Patriot
;Патруль времени;Timecop
;Пацаны;The Boys
;Перерождение;The Passage
;Перси Джексон и Море чудовищ;Percy Jackson: Sea of Monsters
;Печать зла;Touch of Evil
;Пингвиненок Пороро: Большие гонки;Pororo, the Racing Adventure
;Пингвины Мадагаскара;Penguins of Madagascar
;Пипец;Kick-Ass
;Пипец 2;Kick-Ass 2
;Пир;Feast
;Пираты Карибского моря: Мертвецы не рассказывают сказки;Pirates of the Caribbean: Dead Men Tell No Tales
;Пираты Карибского моря 6;Untitled Pirates of the Caribbean Project
;Питер Пэн;Peter Pan
;Планета обезьян: Война;War for the Planet of the Apes
;Планета обезьян: Революция;Dawn of the Planet of the Apes
;Планета обезьян;Planet of the Apes
;Планета страха;Planet Terror
;Планета-океан;Planet Ocean
;Плащ и Кинжал;Cloak & Dagger
;Побег;Prison Break
;Побудь в моей шкуре;Under the Skin
;Повар на колесах;Chef
;Повелитель приливов;The Prince of Tides
;Подарок с характером;
;Подземелье драконов;Dungeons & Dragons
;Пожиратель грехов;The Order
;Покемон 12: Аркеус и Камень жизни;Gekij?ban poketto monsut?: Daiyamondo & p?ru purachina - Aruseusu ch?koku no jik? e
;Покемон 13: Повелитель иллюзий Зороарк;Gekijouban Poketto monsut?: Daiamondo & P?ru - Gen'ei no hasha Zoro?ku
;Покемон 14: Виктини и Белый герой – Реширам;Gekijouban Pokketo monsuta Besuto wisshu: Pikutini to kuroku eiyuu Zekuromu
;Покемон 14: Виктини и Черный герой – Зекром;Gekijouban Pokketo monsuta Besuto wisshu: Bikutini to shiroku eiyuu Reshiramu
;Покемон 19: Вулканион и Механическое чудо;Pokemon za mubi XY& Z 'borukenion to kiko (karakuri) no magiana
;Покемон 20;Gekijo-ban Poketto Monsuta Kimi ni kimeta
;Покемон 5: Герои;Gekij?-ban poketto monsutaa: Mizu no Miyako no Mamori Gami Ratiasu to Ratiosu
;Покемон: Восход Даркрая;Pokemon Movie 10: Dialga vs. Palkia vs. Darkrai
;Покемон: Гиратина и Небесный воин;Gekij? ban poketto monsut?: Daiyamondo & P?ru - Giratina to sora no hanataba Sheimi
;Покемон: Джирачи – исполнитель желаний;Gekijouban Poketto monsut? Adobansu jener?shon: Nanayo no negaiboshi Jir?chi
;Покемон: Дианси и Кокон разрушения;Pokemon Za M?b? XY: Hakai no Mayu to Diansh?
;Покемон: Лучарио и тайна Мью;Gekijouban Poketto monsut? Adobansu jener?shon: Myuu to hadou no yuusha Rukario
;Покемон: Мьюту возвращается;Pocket Monster: Myuutsu! Ware wa Koko ni Ari
;Покемон: Судьба Деоксиса;Gekijouban Poketto monsut? Adobansu jener?shon: Rekkuu no houmonsha Deokishisu
;Покемон: Хупа и Битва Веков;Pokemon za m?b? XY: Ringu no choumajin F?pa
;Покемон 3;Gekij?-ban poketto monsut?: Kessh?-t? no tei?
;Покемон 4;Poketto monsut?: Sereb? - Toki wo koeta deai
;Покемоны: Кюрем против Мечника Справедливости;Gekijoban Pocket Monster Best Wishes! Kyurem vs Seikenshi Keldeo
;Поколение Икс;Generation X
;Пол: Секретный материальчик;Paul
;Порабощённые и управляемые;Owned & Operated
;Посвященный;The Giver
;Последний богатырь;
;Послезавтра;The Day After Tomorrow
;Похмельные игры;The Hungover Games
;Похождения императора 2: Приключения Кронка;Kronk's New Groove
;Превосходство Борна;The Bourne Supremacy
;Превосходство;Transcendence
;Призрачный гонщик;Ghost Rider
;Призрачный гонщик 2;Ghost Rider: Spirit of Vengeance
;Приключения бельчонка Рокки и лосенка Буллвинкля;The Bullwinkle Show
;Приключения Сары Джейн;The Sarah Jane Adventures
;Приключения Супергероев: Ледовая битва;Marvel Super Hero Adventures: Frost Fight!
;Принцесса Мононоке;Mononoke-hime
;Притворись моей женой;Just Go with It
;Проклятая тюрьма;Death Row
;Прометей;Prometheus
;Психоаналитик;Shrink
;Пудра;Powder
;Пункт назначения;Final Destination
;Пункт назначения 2;Final Destination 2
;Пункт назначения 3;Final Destination 3
;Пункт назначения 4;The Final Destination
;Пункт назначения 5;Final Destination 5
;Путеводитель Диппера по необъяснимому;Gravity Falls Shorts
;Путешествие на край Вселенной;Journey to the Edge of the Universe
;Путешествия Гулливера;Gulliver's Travels
;Пэн: Путешествие в Нетландию;Pan
;Пятьдесят оттенков свободы;Fifty Shades Freed
;Пятьдесят оттенков серого;Fifty Shades of Grey
;Рабочая дрянь;Working Tra$h
;Разбирая Гарри;Deconstructing Harry
;Развод по-американски;The Break-Up
;Разрядка смехом IV;Comic Relief IV
;Район №9;District 9
;Ратлз 2;The Rutles 2: Can't Buy Me Lunch
;Рев;Roar
;Револьвер;Revolver
;Риддик: Удар в спину;Riddick: Blindsided
;Риддик;Riddick
;Робин Уильямс: Вживую на Бродвее;Robin Williams: Live on Broadway
;Робин Уильямс: Оружие самоуничтожения;Robin Williams: Weapons of Self Destruction
;Роботы;Robots
;Рога;Horns
;Рождество Гарфилда;A Garfield Christmas Special
;Рождество на двоих;Last Christmas
;Росомаха и Люди Икс. Начало;Wolverine and the X-Men
;Русалочка: Начало истории Ариэль;The Little Mermaid: Ariel's Beginning
;Рыжая Соня;Red Sonja
;РЭД;RED
;РЭД 2;RED 2
;РЭД 3;Red 3
;Самсара;Samsara
;Самый лучший папа;World's Greatest Dad
;Самый лучший фильм;
;Сверхлюди;Inhumans
;Сверхскоростной Генесект: Пробуждение Мьюту;Gekijouban Pokketto monsut? Besuto uisshu: Shinsoku no Genosekuto My?ts? kakusei
;Свет в океане;The Light Between Oceans
;Сделай шаг: Лови момент;Make Your Move
;Сделано в Америке;American Made
;Секретные материалы Мстителей: Черная Вдова и Каратель;Avengers Confidential: Black Widow & Punisher
;Секреты на кухне;Kitchen Confidential
;Семь жизней;Seven Pounds
;Сердце вдребезги;Playing It Cool
;Серебряный Серфер;Silver Surfer
;Сила Икс;X-Force
;Синий экзорцист;Ao no ekusoshisuto
;Сирены Готэм-сити;Gotham City Sirens
;Сиротский Бруклин;Motherless Brooklyn
;Скайлайн;Skyline
;Скайлайн 2;Beyond Skyline
;Скотт Пилигрим против всех;Scott Pilgrim vs. the World
;Скуби-Ду! Ночи Шахерезады;Scooby-Doo in Arabian Nights
;Сладкий ноябрь;Sweet November
;Слово  N;The N Word
;Смерть невероятного Халка;The Death of the Incredible Hulk
;Смешанные;Blended
;Снежная королева 2: Перезаморозка;
;Снежная королева 3. Огонь и лед;
;Снежная королева;
;Сокол и Зимний Солдат;The Falcon and the Winter Soldier
;Соколиный Глаз;Hawkeye
;Сорвиголова;Daredevil
;Социальная сеть;The Social Network
;Стальной алхимик: Братство;Fullmetal Alchemist: Brotherhood
;Стальной алхимик: Золотая коллекция;Hagane no renkinjutsushi
;Стальной алхимик: Священная звезда Милоса;Hagane no renkinjutsushi: Mirosu no seinaru hoshi
;Стена;The Wall
;Стимбой;Suchimuboi
;Стражи Галактики. Часть 3;Guardians of the Galaxy Vol. 3
;Стрипперелла;Stripperella
;Судная ночь;The Purge
;Судная ночь 2;The Purge: Anarchy
;Супер 8;Super 8
;Супергерои Marvel;The Marvel Super Heroes
;Супергеройское кино;Superhero Movie
;Супергёрл;Supergirl
;Супермен;Superman
;Супермен 2;Superman II
;Суровый шутник;Bitter Jester
;Суррогаты;Surrogates
;Сфера;The Circle
;Сын Зорна;Son of Zorn
;Тайна 7 сестер;Seven Sisters
;Тайна Сухаревой башни;
;Тайная жизнь домашних животных;The Secret Life of Pets
;Тайная жизнь домашних животных 2;The Secret Life of Pets 2
;Тайное окно;Secret Window
;Тайны прошлого;House of D
;Так себе каникулы;Old Dogs
;Тарзан 2;Tarzan II
;Телохранитель киллера;The Hitman's Bodyguard
;Темная Вселенная;Justice League Dark
;Темные начала;His Dark Materials
;Темный рыцарь: Возрождение легенды. Часть 1;Batman: The Dark Knight Returns, Part 1
;Темный рыцарь: Возрождение легенды. Часть 2;Batman: The Dark Knight Returns, Part 2
;Темный рыцарь: Возрождение легенды;The Dark Knight Rises
;Темный рыцарь;The Dark Knight
;Тень;The Shadow
;Тепло наших тел;Warm Bodies
;Терминатор: Да придёт спаситель;Terminator Salvation
;Тетрадь смерти перезапись: Глазами Бога;Death Note Rewrite: The Visualizing God
;Тетрадь смерти;Death Note
;Тетрадь смерти;Death Note
;Тетрадь смерти;Desu noto
;Тетрадь смерти 2;Death Note: The Last Name
;Тетрадь смерти 3;L: Change the World
;Типа копы;Let's Be Cops
;Типа крутые легавые;Hot Fuzz
;Титан;The Titan
;Тихоокеанский рубеж;Pacific Rim
;Тихоокеанский рубеж 2;Pacific Rim: Uprising
;Токийский гуль: Джек;Tokyo Ghoul: Jack
;Токийский гуль: Пинто;Tokyo Ghoul: Pinto
;Толстяк на ринге;Here Comes the Boom
;Тор: Любовь и гром;Thor: Love and Thunder
;Тор: Рагнарёк;Thor: Ragnarok
;Тор: Сказания Асгарда;Thor: Tales of Asgard
;Торчвуд;Torchwood
;Трансформеры 3: Тёмная сторона Луны;Transformers: Dark of the Moon
;Трансформеры: Месть падших;Transformers: Revenge of the Fallen
;Трансформеры: Последний рыцарь;Transformers: The Last Knight
;Трансформеры: Эпоха истребления;Transformers: Age of Extinction
;Третий лишний;Ted
;Третий лишний 2;Ted 2
;Три богатыря и Шамаханская царица;
;Три богатыря на дальних берегах;
;Три икса;xXx
;Тринадцать друзей Оушена;Ocean's Thirteen
;Тусовщики из супермаркета;Mallrats
;Убить Смучи;Death to Smoochy
;Удивительный Человек-паук;The Amazing Spider-Man
;Ультиматум Борна;The Bourne Ultimatum
;Ультрафиолет;Ultraviolet
;Универ;
;Университет монстров;Monsters University
;Ускоренный мир;Accel World
;Утраченный символ;The Lost Symbol
;Ученик чародея;The Sorcerer's Apprentice
;Фак;Fuck
;Фантастическая четверка;Fantastic Four
;Фантастическая четверка;Fantastic Four
;Фантастическая четверка;The Fantastic Four
;Фантастическая четверка;The Fantastic Four
;Фантастическая четвёрка;Fantastic 4
;Фантастическая четвёрка;Fantastic Four: World's Greatest Heroes
;Фантастические твари и где они обитают;Fantastic Beasts and Where to Find Them
;Фантастические твари и где они обитают 3;Fantastic Beasts and Where to Find Them 3
;Фантастические твари и где они обитают 4;Fantastic Beasts and Where to Find Them 4
;Фантастические твари и где они обитают 5;Fantastic Beasts and Where to Find Them 5
;Фантастические твари: Преступления Грин-де-Вальда;Fantastic Beasts: The Crimes of Grindelwald
;Фестиваль Гарфилда;Garfield's Fun Fest
;Фига.Rо;
;Флаббер;Flubber
;Флэш;The Flash
;Фонтан;The Fountain
;Фото за час;One Hour Photo
;Франкенвини;Frankenweenie
;Фрэд и Барни встречают Существо;Fred and Barney Meet the Thing
;Фурия;Furya
;Футурама: Потерянное приключение;Futurama: The Lost Adventure
;Халк и агенты СМЭШ;Hulk and the Agents of S.M.A.S.H.
;Халк против...;Hulk Vs.
;Хан Соло: Звёздные войны. Истории;Solo: A Star Wars Story
;Харли Квинн против Джокера;Untitled Joker/Harley Quinn Project
;Хеллбой;Hellboy
;Хищник;Predator
;Хищник;The Predator
;Хищник 2;Predator 2
;Хищники;Predators
;Хищные птицы: Потрясающая история Харли Квинн;Birds of Prey: And the Fantabulous Emancipation of One Harley Quinn
;Хоббит: Битва пяти воинств;The Hobbit: The Battle of the Five Armies
;Хоббит: Нежданное путешествие;The Hobbit: An Unexpected Journey
;Хоббит: Пустошь Смауга;The Hobbit: The Desolation of Smaug
;Холодное сердце 2;Frozen II
;Холодное торжество;Frozen Fever
;Храбрая сердцем;Brave
;Хранители;Watchmen
;Хроники мстителя;Vigilante Diaries
;Хроники Нарнии: Племянник чародея;The Chronicles of Narnia: The Magician's Nephew
;Хроники Нарнии: Покоритель Зари;The Chronicles of Narnia: The Voyage of the Dawn Treader
;Хроники Нарнии: Принц Каспиан;The Chronicles of Narnia: Prince Caspian
;Хроники Нарнии: Серебряное кресло;The Chronicles of Narnia: The Silver Chair
;Хроники Риддика: Темная ярость;The Chronicles of Riddick: Dark Fury
;Хроники Риддика;The Chronicles of Riddick
;Хронос;Chronos
;Целитель Адамс;Patch Adams
;Цельнометаллическая оболочка;Full Metal Jacket
;Чародей равновесия. Тайна Сухаревой башни;
;Час расплаты;Paycheck
;Человек года;Man of the Year
;Человек из стали;Man of Steel
;Человек из стали 2;Untitled Superman Project
;Человек-волк;The Wolfman
;Человек-муравей и Оса;Ant-Man and the Wasp
;Человек-муравей;Ant-Man
;Человек-паук 5000;Spider-Man
;Человек-паук и его удивительные друзья;Spider-Man and His Amazing Friends
;Человек-паук: Вдали от дома;Spider-Man: Far from Home
;Человек-паук: Возвращение домой;Spider-Man: Homecoming
;Человек-паук: Вызов Дракону;Spider-Man: The Dragon's Challenge
;Человек-паук: Снова в бою;Spider-Man Strikes Back
;Человек-паук;Spider-Man
;Человек;Human
;Чем дальше в лес...;Into the Woods
;Черепашки-ниндзя;TMNT
;Черепашки-ниндзя 2;Teenage Mutant Ninja Turtles: Out of the Shadows
;Черная Библия: Происхождение;Baiburu burakku: gaiden
;Черная скала;Blackrock
;Чернильное сердце;Inkheart
;Четвёртый вид;The Fourth Kind
;Четыре пера;The Four Feathers
;Что, если...?;What If...?
;Чудо-женщина: 1984;Wonder Woman 1984
;Чудо-женщина;Wonder Woman
;Чужие против Хищника: Реквием;AVPR: Aliens vs Predator - Requiem
;Чужие: Эпилог;Aliens: Epilogue
;Чужой против Хищника;AVP: Alien vs. Predator
;Чужой: Завет – Пролог: «Тайная Вечеря»;Alien: Covenant - Prologue: Last Supper
;Чужой: Завет – Пролог: Связующее звено;Alien: Covenant - Prologue: The Crossing
;Чужой: Завет – Фобос;Alien: Covenant - Phobos
;Чужой: Завет;Alien: Covenant
;Чёрная Библия: Новый Завет;Shin Bible Black
;Чёрная Библия;Baiburu burakku
;Чёрная Вдова;Black Widow
;Чёрная Пантера;Black Panther
;Чёрная Пантера 2;Black Panther II
;Чёрный Адам;Black Adam
;Шазам!;Shazam!
;Шан-Чи и легенда десяти колец;Shang-Chi and the Legend of the Ten Rings
;Шерлок Гномс;Sherlock Gnomes
;Шерлок Холмс: Игра теней;Sherlock Holmes: A Game of Shadows
;Шерлок;Sherlock
;Шестерни войны;Gears of War
;Шопо-коп;Paul Blart: Mall Cop
;Эван Всемогущий;Evan Almighty
;Эволюция Борна;The Bourne Legacy
;Эволюция;Evolution
;Эдвард руки-ножницы;Edward Scissorhands
;Электра;Elektra
;Эон Флакс;Aon Flux
;Этим утром в Нью-Йорке;The Angriest Man in Brooklyn
;Это не Аватар;This Ain't Avatar XXX
